campaign_id,platform,impressions,clicks,conversions,spend,revenue
camp 1,generic,113,0,0,0.02,0.0
camp 1,generic,359,1,0,0.1433,0.0
camp 1,generic,513,4,1,0.4346,124.3719
camp 1,generic,8,0,0,0.006,0.0
camp 1,generic,1069,16,4,0.3881,603.5839
camp 1,generic,2664,13,6,1.4566,218.3517
camp 1,generic,40274,112,160,16.5469,5099.7468
camp 1,generic,103483,1020,1027,179.571,41531.0095
camp 1,generic,14411,38,24,5.3534,1411.7994
camp 1,generic,134947,376,370,73.6068,13349.8031
camp 1,generic,31,0,0,0.0248,0.0
camp 1,generic,27,0,0,0.0145,0.0
camp 1,generic,309,3,0,0.045,0.0
camp 1,generic,137,1,0,0.2247,0.0
camp 1,generic,78,1,0,0.0262,0.0
camp 1,generic,1151,2,0,0.153,0.0
camp 1,generic,213,5,0,0.1148,0.0
camp 1,generic,4191,12,2,1.0074,184.7654
camp 1,generic,5451,142,5,9.2445,124.3417
camp 1,generic,1387,17,0,0.4922,0.0
camp 1,generic,13402,68,6,3.8103,377.0512
camp 1,generic,3,0,0,0.0024,0.0
camp 1,generic,2,0,0,0.0028,0.0
camp 3,generic,1330,3,0,0.2191,0.0
camp 3,generic,24,0,0,0.0376,0.0
camp 3,generic,16584,54,2,4.4005,119.5231
camp 3,generic,4697,6,0,0.1888,0.0
camp 3,generic,11,0,0,0.0204,0.0
camp 3,generic,31054,91,0,1.7239,0.0
camp 3,generic,2,0,0,0.0017,0.0
camp 3,generic,7555,28,0,0.5099,0.0
camp 3,generic,39,0,0,0.0694,0.0
camp 3,generic,59356,309,1,5.5912,399.932
camp 3,generic,1999,3,1,0.4566,53.8567
camp 3,generic,8445,84,8,9.6657,540.9031
camp 3,generic,3857,8,1,2.0552,55.5819
camp 3,generic,14248,33,6,5.4339,329.0395
camp 3,generic,2203,7,0,0.2945,0.0
camp 3,generic,2765,26,0,2.7357,0.0
camp 3,generic,438,3,0,0.2456,0.0
camp 3,generic,17721,19,0,0.9759,0.0
camp 3,generic,6178,21,0,0.8993,0.0
camp 3,generic,13845,311,0,14.5052,0.0
camp 3,generic,2963,51,0,1.6524,0.0
camp 3,generic,41475,147,0,3.8116,0.0
camp 3,generic,26,0,0,0.0164,0.0
camp 3,generic,2594,5,0,0.7272,0.0
camp 3,generic,1851,16,1,1.8444,7.6553
camp 3,generic,281,1,0,0.1688,0.0
camp 3,generic,34427,93,7,10.0647,359.2395
camp 3,generic,102,0,0,0.055,0.0
camp 3,generic,4163,10,0,0.4048,0.0
camp 3,generic,649,11,0,0.5755,0.0
camp 3,generic,10,0,0,0.0047,0.0
camp 3,generic,53118,114,0,2.6032,0.0
camp 3,generic,168,1,0,0.0924,0.0
camp 3,generic,7643,41,0,1.2113,0.0
camp 3,generic,3237,84,0,3.1659,0.0
camp 3,generic,62,0,0,0.0308,0.0
camp 3,generic,109340,403,9,10.0063,947.3667
camp 3,generic,75,0,0,0.0105,0.0
camp 3,generic,8,0,0,0.0044,0.0
camp 3,generic,368,0,0,0.0201,0.0
camp 3,generic,50,2,0,0.0034,0.0
camp 3,generic,18,0,0,0.01,0.0
camp 3,generic,918,0,0,0.0098,0.0
camp 3,generic,122,0,0,0.0145,0.0
camp 3,generic,41,0,0,0.0228,0.0
camp 3,generic,1490,0,0,0.0197,0.0
camp 3,generic,5452,41,2,3.1572,109.1826
camp 3,generic,5346,35,0,0.6116,0.0
camp 3,generic,14732,202,1,2.9648,20.8398
camp 3,generic,603,2,0,0.1532,0.0
camp 3,generic,169,1,0,0.1177,0.0
camp 3,generic,52,1,0,0.0347,0.0
camp 3,generic,2292,4,1,0.5798,25.9849
camp 3,generic,4477,12,0,0.1672,0.0
camp 3,generic,194,0,0,0.0921,0.0
camp 3,generic,5,0,0,0.0023,0.0
camp 3,generic,3093,1,0,0.1232,0.0
camp 3,generic,5254,19,0,0.3654,0.0
camp 3,generic,174,0,0,0.1226,0.0
camp 3,generic,48,2,0,0.0263,0.0
camp 3,generic,7381,15,0,0.5619,0.0
camp 3,generic,158,0,0,0.0851,0.0
camp 3,generic,5472,6,0,1.1207,0.0
camp 3,generic,2069,19,5,3.2046,199.8908
camp 3,generic,2159,9,0,0.7974,0.0
camp 3,generic,24919,50,8,5.6926,509.9812
camp 3,generic,5,0,0,0.004,0.0
camp 3,generic,439,1,0,0.2367,0.0
camp 3,generic,6222,13,0,0.602,0.0
camp 3,generic,635,7,0,0.8286,0.0
camp 3,generic,333,0,0,0.0905,0.0
camp 3,generic,47533,76,0,1.5641,0.0
camp 3,generic,737,2,0,0.3999,0.0
camp 3,generic,17057,59,0,2.0274,0.0
camp 3,generic,2554,61,0,3.4707,0.0
camp 3,generic,1790,18,0,0.5602,0.0
camp 3,generic,90489,285,2,5.4466,91.502
camp 3,generic,17,0,0,0.0136,0.0
camp 3,generic,1,0,0,0.0,0.0
camp 1,generic,23,0,0,0.0335,0.0
camp 1,generic,10996,32,24,3.5418,1235.2464
camp 1,generic,4657,43,39,11.6696,1897.4072
camp 1,generic,109252,620,465,89.8659,20727.3456
camp 1,generic,1,0,0,0.0006,0.0
camp 1,generic,200,1,2,0.0145,40.5089
camp 1,generic,3,0,0,0.0075,0.0
camp 1,generic,1148,7,2,0.2134,618.2761
camp 1,generic,1429,19,0,0.2466,0.0
camp 1,generic,241,4,0,0.5861,0.0
camp 1,generic,11870,167,24,5.1642,1024.6424
camp 1,generic,10315,39,28,4.7339,1258.7757
camp 1,generic,206848,3356,2025,253.166,97653.0109
camp 1,generic,19352,102,67,9.9458,3149.7348
camp 1,generic,64987,362,336,83.3337,16832.285
camp 1,generic,96,0,0,0.0166,0.0
camp 1,generic,624,15,1,0.701,29.6333
camp 1,generic,67,0,0,0.0308,0.0
camp 1,generic,500,0,0,0.2085,0.0
camp 1,generic,1193,10,0,0.3964,0.0
camp 1,generic,12704,460,99,14.504,3150.3199
camp 1,generic,1454,31,0,0.7347,0.0
camp 1,generic,6049,61,6,4.1744,412.3339
camp 1,generic,1263,2,6,0.7028,129.8521
camp 1,generic,19058,59,64,9.7559,1813.6935
camp 1,generic,34723,304,248,35.4381,11499.3881
camp 1,generic,3209,22,17,1.7935,887.5856
camp 1,generic,185704,657,699,138.1769,34149.2239
camp 1,generic,3,0,0,0.0016,0.0
camp 1,generic,148,0,0,0.03,0.0
camp 1,generic,85,2,0,0.0863,0.0
camp 1,generic,10,0,0,0.0033,0.0
camp 1,generic,1526,4,0,0.2758,0.0
camp 1,generic,186,0,0,0.1011,0.0
camp 1,generic,1926,14,0,0.8304,0.0
camp 1,generic,1753,36,1,1.7502,208.3878
camp 1,generic,282,2,2,0.1596,71.128
camp 1,generic,19143,124,13,8.5414,1148.4
camp 1,generic,766,2,2,0.282,19.6168
camp 1,generic,540,3,2,0.3073,89.1441
camp 1,generic,4,0,0,0.0026,0.0
camp 1,generic,1996,0,0,0.4536,0.0
camp 1,generic,2,0,0,0.0003,0.0
camp 1,generic,1,0,0,0.0005,0.0
camp 1,generic,5,0,0,0.0,0.0
camp 1,generic,60,0,0,0.0161,0.0
camp 1,generic,13,0,0,0.0073,0.0
camp 1,generic,1,0,0,0.0006,0.0
camp 1,generic,193,0,0,0.0285,0.0
camp 1,generic,26317,227,268,38.6933,10665.63
camp 1,generic,179,2,0,0.0694,0.0
camp 1,generic,2506,42,5,2.1523,170.7157
camp 1,generic,3335,19,4,2.445,72.2676
camp 1,generic,9890,49,69,10.4247,3273.9618
camp 1,generic,253,0,1,0.1881,11.6534
camp 1,generic,13344,47,63,9.5257,2447.8903
camp 1,generic,70,0,0,0.0053,0.0
camp 1,generic,15,0,0,0.0171,0.0
camp 1,generic,115,0,0,0.0156,0.0
camp 1,generic,339,8,1,0.1734,20.3223
camp 1,generic,587,5,2,0.5458,62.5948
camp 1,generic,16,0,0,0.0095,0.0
camp 1,generic,1247,5,0,0.5474,0.0
camp 1,generic,4185,28,19,2.3026,1158.8261
camp 1,generic,41576,122,71,17.3195,2286.0164
camp 1,generic,110449,1244,931,196.2842,42196.8841
camp 1,generic,14060,49,49,5.4008,3587.7422
camp 1,generic,151184,486,378,83.9488,16643.0981
camp 1,generic,17,0,0,0.0136,0.0
camp 1,generic,24,0,0,0.013,0.0
camp 1,generic,460,1,0,0.0637,0.0
camp 1,generic,174,2,0,0.2936,0.0
camp 1,generic,92,0,0,0.0329,0.0
camp 1,generic,1508,4,1,0.2246,17.4191
camp 1,generic,429,0,0,0.2328,0.0
camp 1,generic,4747,31,9,1.3099,737.0078
camp 1,generic,6181,132,16,10.5769,1953.2016
camp 1,generic,1505,16,2,0.552,204.132
camp 1,generic,14994,74,11,4.5989,782.1175
camp 1,generic,2,0,0,0.0016,0.0
camp 1,generic,5,0,0,0.0058,0.0
camp 3,generic,1347,3,0,0.2122,0.0
camp 3,generic,13,1,0,0.0261,0.0
camp 3,generic,14956,60,9,3.6499,135.6677
camp 3,generic,4829,7,0,0.1686,0.0
camp 3,generic,13,0,0,0.0221,0.0
camp 3,generic,25266,80,1,1.2513,25.7216
camp 3,generic,7259,34,2,0.4379,80.0275
camp 3,generic,28,0,0,0.0526,0.0
camp 3,generic,50725,258,3,4.4744,346.2118
camp 3,generic,1594,5,1,0.3228,15.7233
camp 3,generic,6876,57,8,8.074,873.4251
camp 3,generic,2489,2,0,1.2931,0.0
camp 3,generic,12011,19,1,3.7838,14.5973
camp 3,generic,1356,3,0,0.1625,0.0
camp 3,generic,2016,23,1,1.9983,56.9784
camp 3,generic,168,0,0,0.0938,0.0
camp 3,generic,13973,30,0,0.6698,0.0
camp 3,generic,4303,29,0,0.5935,0.0
camp 3,generic,9991,243,1,10.7484,217.7686
camp 3,generic,1325,17,0,0.7256,0.0
camp 3,generic,33287,94,1,2.7611,42.4218
camp 3,generic,37,0,0,0.0201,0.0
camp 3,generic,2231,10,0,0.6202,0.0
camp 3,generic,1328,8,0,1.3531,0.0
camp 3,generic,184,0,0,0.1094,0.0
camp 3,generic,27149,69,2,7.3106,106.968
camp 3,generic,121,2,0,0.0656,0.0
camp 3,generic,3688,18,0,0.3044,0.0
camp 3,generic,436,11,0,0.3718,0.0
camp 3,generic,4,0,0,0.001,0.0
camp 3,generic,35144,64,1,1.4716,24.2897
camp 3,generic,188,0,0,0.1035,0.0
camp 3,generic,6399,34,0,0.872,0.0
camp 3,generic,2098,57,0,2.0397,0.0
camp 3,generic,31,0,0,0.0157,0.0
camp 3,generic,77159,263,1,6.2887,25.4414
camp 3,generic,80,0,0,0.0128,0.0
camp 3,generic,2,0,0,0.0011,0.0
camp 3,generic,269,0,0,0.0157,0.0
camp 3,generic,53,0,0,0.0058,0.0
camp 3,generic,4,0,0,0.0022,0.0
camp 3,generic,463,1,0,0.0047,0.0
camp 3,generic,115,1,0,0.0133,0.0
camp 3,generic,11,0,0,0.0062,0.0
camp 3,generic,1045,1,0,0.0129,0.0
camp 3,generic,4506,39,3,2.4155,327.5048
camp 3,generic,4162,42,0,0.405,0.0
camp 3,generic,11346,165,0,2.1287,0.0
camp 3,generic,589,1,0,0.1289,0.0
camp 3,generic,158,0,0,0.13,0.0
camp 3,generic,38,0,0,0.0287,0.0
camp 3,generic,1994,3,0,0.4672,0.0
camp 3,generic,3890,9,0,0.1271,0.0
camp 3,generic,164,0,0,0.0738,0.0
camp 3,generic,3,0,0,0.0024,0.0
camp 3,generic,2186,6,0,0.088,0.0
camp 3,generic,4933,17,0,0.2769,0.0
camp 3,generic,113,0,0,0.0915,0.0
camp 3,generic,17,0,0,0.0112,0.0
camp 3,generic,5673,19,0,0.3949,0.0
camp 3,generic,191,0,0,0.1046,0.0
camp 3,generic,4470,6,0,0.8959,0.0
camp 3,generic,1639,9,1,2.5702,4.7346
camp 3,generic,1558,1,0,0.5823,0.0
camp 3,generic,22072,33,4,4.4057,487.6404
camp 3,generic,3,0,0,0.0024,0.0
camp 3,generic,408,1,0,0.2214,0.0
camp 3,generic,4776,18,1,0.4051,17.7605
camp 3,generic,482,8,0,0.6205,0.0
camp 3,generic,154,0,0,0.0432,0.0
camp 3,generic,37641,50,1,1.0975,35.7743
camp 3,generic,9,0,0,0.0072,0.0
camp 3,generic,887,7,0,0.4833,0.0
camp 3,generic,13281,47,0,1.5133,0.0
camp 3,generic,1871,21,0,2.5652,0.0
camp 3,generic,1126,9,0,0.3609,0.0
camp 3,generic,74812,264,0,4.1091,0.0
camp 3,generic,8,0,0,0.0064,0.0
camp 3,generic,1,0,0,0.0,0.0
camp 1,generic,30,0,0,0.0406,0.0
camp 1,generic,13786,53,36,5.2449,2471.5453
camp 1,generic,5527,46,42,13.2986,2291.3525
camp 1,generic,122215,740,635,104.2733,23518.854
camp 1,generic,238,0,0,0.0167,0.0
camp 1,generic,3,0,0,0.008,0.0
camp 1,generic,1298,1,0,0.2634,0.0
camp 1,generic,1,0,0,0.0015,0.0
camp 1,generic,1670,3,3,0.3036,16.9548
camp 1,generic,241,4,0,0.5439,0.0
camp 1,generic,12980,173,18,6.2192,995.107
camp 1,generic,13539,67,50,6.3502,2301.5739
camp 1,generic,230142,3552,2063,264.4083,102446.6646
camp 1,generic,23928,136,93,12.6919,4308.3274
camp 1,generic,72387,419,363,97.7842,19246.1167
camp 1,generic,130,3,1,0.0213,17.2718
camp 1,generic,801,14,1,0.8196,53.1801
camp 1,generic,131,3,0,0.0677,0.0
camp 1,generic,564,3,0,0.1266,0.0
camp 1,generic,1196,10,0,0.3244,0.0
camp 1,generic,13575,510,69,15.0651,4573.1891
camp 1,generic,1840,25,2,0.9765,89.6123
camp 1,generic,6923,71,7,5.2789,654.3314
camp 1,generic,1898,8,1,1.0704,198.9104
camp 1,generic,22596,65,74,12.2057,3379.6328
camp 1,generic,39265,357,206,37.6591,8899.4015
camp 1,generic,3618,18,4,1.9957,110.9438
camp 1,generic,212652,785,880,164.2992,46438.4181
camp 1,generic,2,0,0,0.0011,0.0
camp 1,generic,170,0,0,0.0429,0.0
camp 1,generic,119,1,0,0.1096,0.0
camp 1,generic,12,0,0,0.006,0.0
camp 1,generic,1856,7,0,0.3978,0.0
camp 1,generic,205,2,0,0.113,0.0
camp 1,generic,2118,9,4,0.8424,51.7879
camp 1,generic,1716,27,3,1.6316,157.8175
camp 1,generic,331,3,3,0.1866,136.4103
camp 1,generic,22870,144,28,10.5737,2276.4791
camp 1,generic,861,0,0,0.2315,0.0
camp 1,generic,481,0,6,0.2588,186.9301
camp 1,generic,4,0,0,0.0027,0.0
camp 1,generic,2380,1,0,0.5707,0.0
camp 1,generic,4,0,0,0.0006,0.0
camp 1,generic,33,0,0,0.0014,0.0
camp 1,generic,99,0,0,0.0151,0.0
camp 1,generic,46,0,0,0.0247,0.0
camp 1,generic,3,0,0,0.002,0.0
camp 1,generic,252,2,0,0.0271,0.0
camp 1,generic,31032,264,319,45.1376,17504.3434
camp 1,generic,226,0,0,0.1101,0.0
camp 1,generic,2940,56,9,2.5087,241.6215
camp 1,generic,4011,26,8,2.824,193.5191
camp 1,generic,9415,36,33,9.0846,711.1829
camp 1,generic,248,1,1,0.1777,174.469
camp 1,generic,15193,50,34,11.351,1790.9541
camp 1,generic,77,0,0,0.0116,0.0
camp 1,generic,44,1,0,0.0404,0.0
camp 1,generic,123,0,0,0.0266,0.0
camp 1,generic,428,8,0,0.213,0.0
camp 1,generic,534,4,0,0.4849,0.0
camp 1,generic,22,0,0,0.0164,0.0
camp 1,generic,1608,24,2,0.6739,9.8251
camp 1,generic,5362,25,25,2.9984,808.565
camp 1,generic,47904,124,82,20.7379,3344.9672
camp 1,generic,127083,1338,913,214.0846,40921.679
camp 1,generic,14793,48,44,5.7921,1540.4889
camp 1,generic,166908,492,482,96.2301,21376.34
camp 1,generic,21,0,0,0.0168,0.0
camp 1,generic,27,0,0,0.0148,0.0
camp 1,generic,469,0,0,0.0875,0.0
camp 1,generic,217,5,1,0.3293,65.2415
camp 1,generic,103,0,0,0.0322,0.0
camp 1,generic,1520,3,1,0.2011,78.9294
camp 1,generic,567,1,0,0.3192,0.0
camp 1,generic,5444,24,6,1.4004,218.8824
camp 1,generic,6304,185,26,10.263,869.6121
camp 1,generic,1327,9,0,0.5089,0.0
camp 1,generic,17180,109,11,6.4682,767.1705
camp 1,generic,2,0,0,0.0035,0.0
camp 3,generic,2102,5,0,0.4174,0.0
camp 3,generic,28,0,0,0.0478,0.0
camp 3,generic,20769,63,5,5.8981,202.2049
camp 3,generic,8333,17,0,0.4151,0.0
camp 3,generic,25,0,0,0.0482,0.0
camp 3,generic,41676,128,1,2.699,8.946
camp 3,generic,3,0,0,0.003,0.0
camp 3,generic,12619,53,1,0.9895,25.7768
camp 3,generic,48,0,0,0.076,0.0
camp 3,generic,79513,445,4,8.7643,195.6076
camp 3,generic,2406,4,3,0.505,96.5459
camp 3,generic,10796,119,5,11.8776,468.929
camp 3,generic,4420,9,1,2.3137,81.0798
camp 3,generic,18120,56,4,6.583,85.8985
camp 3,generic,3301,7,0,0.4422,0.0
camp 3,generic,4336,40,0,4.2452,0.0
camp 3,generic,651,3,0,0.3514,0.0
camp 3,generic,25896,38,0,1.5176,0.0
camp 3,generic,8814,47,0,1.3101,0.0
camp 3,generic,21107,485,3,21.449,83.1127
camp 3,generic,3779,33,0,1.986,0.0
camp 3,generic,59967,220,1,5.9119,626.6278
camp 3,generic,78,0,0,0.0429,0.0
camp 3,generic,3007,2,0,0.8747,0.0
camp 3,generic,2328,16,0,2.2626,0.0
camp 3,generic,340,0,0,0.2013,0.0
camp 3,generic,41596,97,13,12.5789,1241.0912
camp 3,generic,181,0,0,0.0997,0.0
camp 3,generic,5567,19,0,0.5532,0.0
camp 3,generic,1090,19,0,0.981,0.0
camp 3,generic,12,0,0,0.0055,0.0
camp 3,generic,63057,100,0,3.3077,0.0
camp 3,generic,437,1,0,0.2423,0.0
camp 3,generic,9901,62,0,1.6703,0.0
camp 3,generic,5042,97,0,4.8289,0.0
camp 3,generic,90,0,0,0.0463,0.0
camp 3,generic,136864,489,5,13.3367,220.9953
camp 3,generic,160,0,0,0.0291,0.0
camp 3,generic,13,0,0,0.0069,0.0
camp 3,generic,371,0,0,0.0251,0.0
camp 3,generic,104,0,0,0.0111,0.0
camp 3,generic,10,0,0,0.0053,0.0
camp 3,generic,805,0,0,0.0094,0.0
camp 3,generic,222,2,0,0.0281,0.0
camp 3,generic,36,0,0,0.0193,0.0
camp 3,generic,1698,1,0,0.0256,0.0
camp 3,generic,7401,42,10,4.5128,677.696
camp 3,generic,7619,56,0,1.0079,0.0
camp 3,generic,22186,338,1,5.1364,21.1974
camp 3,generic,779,4,0,0.1769,0.0
camp 3,generic,163,1,0,0.1263,0.0
camp 3,generic,46,0,0,0.0318,0.0
camp 3,generic,2726,14,0,0.7652,0.0
camp 3,generic,6036,22,0,0.2371,0.0
camp 3,generic,252,0,0,0.1063,0.0
camp 3,generic,14,0,0,0.008,0.0
camp 3,generic,3853,7,0,0.17,0.0
camp 3,generic,7538,20,0,0.5121,0.0
camp 3,generic,216,7,0,0.1462,0.0
camp 3,generic,66,2,0,0.04,0.0
camp 3,generic,9898,32,0,0.8322,0.0
camp 3,generic,289,1,0,0.1602,0.0
camp 3,generic,6505,21,1,1.4177,86.7314
camp 3,generic,2362,23,2,3.5441,29.4881
camp 3,generic,2482,4,0,0.9426,0.0
camp 3,generic,30913,56,6,7.0642,292.6504
camp 3,generic,631,2,0,0.3478,0.0
camp 3,generic,9895,43,1,0.8966,29.2203
camp 3,generic,890,9,0,1.1387,0.0
camp 3,generic,408,1,0,0.1205,0.0
camp 3,generic,58499,94,0,2.1741,0.0
camp 3,generic,6,0,0,0.0048,0.0
camp 3,generic,1508,11,1,0.8314,19.7254
camp 3,generic,24274,96,0,2.9513,0.0
camp 3,generic,3418,79,0,4.5025,0.0
camp 3,generic,2625,13,1,0.8721,54.8618
camp 3,generic,114737,356,3,8.0294,133.0952
camp 3,generic,9,0,0,0.0072,0.0
camp 3,generic,1,0,0,0.0,0.0
camp 3,generic,1,0,0,0.0001,0.0
camp 1,generic,8,0,0,0.0106,0.0
camp 1,generic,15212,58,39,5.5359,1555.5756
camp 1,generic,5183,37,11,12.4486,605.8301
camp 1,generic,115470,704,473,99.6476,23835.7786
camp 1,generic,368,1,0,0.0377,0.0
camp 1,generic,3,0,0,0.0072,0.0
camp 1,generic,1094,4,0,0.2154,0.0
camp 1,generic,1887,4,0,0.3281,0.0
camp 1,generic,204,3,0,0.46,0.0
camp 1,generic,11534,110,20,5.0651,2227.792
camp 1,generic,11449,51,12,6.0262,976.4136
camp 1,generic,194848,3317,2016,226.0535,91286.7857
camp 1,generic,18818,139,184,9.7458,6078.6369
camp 1,generic,76580,394,300,95.1035,16360.202
camp 1,generic,58,3,0,0.0133,0.0
camp 1,generic,557,3,0,0.6061,0.0
camp 1,generic,85,0,0,0.0406,0.0
camp 1,generic,563,0,0,0.1571,0.0
camp 1,generic,1087,10,5,0.2888,133.38
camp 1,generic,11852,376,47,12.879,1514.9366
camp 1,generic,1270,19,4,0.6382,161.6407
camp 1,generic,6585,42,1,4.011,95.8539
camp 1,generic,1936,8,13,1.0721,376.1913
camp 1,generic,21656,73,33,11.2235,1238.837
camp 1,generic,36182,339,252,34.8168,13463.5437
camp 1,generic,2675,13,8,1.4732,105.1055
camp 1,generic,191600,721,824,157.1906,44766.9307
camp 1,generic,9,0,0,0.0049,0.0
camp 1,generic,163,0,0,0.0429,0.0
camp 1,generic,124,0,0,0.12,0.0
camp 1,generic,9,0,0,0.0056,0.0
camp 1,generic,1783,14,1,0.3811,11.7546
camp 1,generic,212,1,0,0.1201,0.0
camp 1,generic,2262,17,0,0.9643,0.0
camp 1,generic,1599,37,1,1.4961,23.4598
camp 1,generic,189,1,4,0.1082,146.5765
camp 1,generic,19639,124,16,9.8577,766.8016
camp 1,generic,831,0,0,0.1816,0.0
camp 1,generic,437,1,5,0.2361,67.2736
camp 1,generic,10,0,0,0.0067,0.0
camp 1,generic,2221,3,3,0.4938,22.4382
camp 1,generic,33,0,0,0.0005,0.0
camp 1,generic,65,0,0,0.0141,0.0
camp 1,generic,24,0,0,0.0129,0.0
camp 1,generic,1,0,0,0.0006,0.0
camp 1,generic,205,1,0,0.0396,0.0
camp 1,generic,26370,218,237,42.0047,11850.7839
camp 1,generic,179,4,0,0.0694,0.0
camp 1,generic,2435,42,11,2.3502,200.6948
camp 1,generic,3131,11,10,2.3019,585.5236
camp 1,generic,8792,44,27,9.4517,961.7946
camp 1,generic,215,2,0,0.1564,0.0
camp 1,generic,12241,60,51,9.8541,2225.6789
camp 1,generic,31,0,0,0.009,0.0
camp 1,generic,40,0,0,0.0146,0.0
camp 1,generic,2,0,0,0.0007,0.0
camp 1,generic,129,0,0,0.0229,0.0
camp 1,generic,249,2,0,0.1748,0.0
camp 1,generic,451,7,0,0.4087,0.0
camp 1,generic,19,0,0,0.0125,0.0
camp 1,generic,1070,6,2,0.7294,89.2999
camp 1,generic,5984,34,8,3.3035,850.1416
camp 1,generic,44334,155,111,20.2234,5403.3345
camp 1,generic,114275,1308,943,191.743,45228.5436
camp 1,generic,9410,38,17,3.7448,716.0366
camp 1,generic,167851,438,489,95.8786,20170.2162
camp 1,generic,21,0,0,0.0168,0.0
camp 1,generic,37,0,0,0.0203,0.0
camp 1,generic,526,1,0,0.0845,0.0
camp 1,generic,165,6,0,0.2273,0.0
camp 1,generic,41,0,0,0.014,0.0
camp 1,generic,1620,4,0,0.1918,0.0
camp 1,generic,614,9,0,0.3375,0.0
camp 1,generic,4759,31,5,1.1437,147.2219
camp 1,generic,5515,139,14,8.7585,673.7924
camp 1,generic,862,3,1,0.3303,20.9826
camp 1,generic,15840,90,11,5.0159,932.3336
camp 1,generic,1,0,0,0.0008,0.0
camp 1,generic,3,0,0,0.0153,0.0
camp 1,generic,1,0,0,0.0031,0.0
camp 3,generic,2575,2,1,0.3641,41.6906
camp 3,generic,20,0,0,0.0441,0.0
camp 3,generic,15975,48,3,4.1947,185.2156
camp 3,generic,4,0,0,0.006,0.0
camp 3,generic,9254,14,0,0.4049,0.0
camp 3,generic,9,0,0,0.0178,0.0
camp 3,generic,25250,67,0,1.6111,0.0
camp 3,generic,13501,56,0,0.8239,0.0
camp 3,generic,39,0,0,0.0602,0.0
camp 3,generic,50553,267,1,5.2096,27.1844
camp 3,generic,1809,4,0,0.346,0.0
camp 3,generic,6596,83,7,7.3404,351.3402
camp 3,generic,2568,8,1,1.2433,25.8575
camp 3,generic,15335,24,3,4.4803,232.5921
camp 3,generic,2067,3,0,0.2776,0.0
camp 3,generic,2336,12,2,2.2051,48.9687
camp 3,generic,203,0,0,0.0977,0.0
camp 3,generic,14730,24,0,0.7887,0.0
camp 3,generic,5660,40,0,0.8172,0.0
camp 3,generic,9834,232,1,9.9578,73.9774
camp 3,generic,1380,13,0,0.6108,0.0
camp 3,generic,37432,139,0,3.2593,0.0
camp 3,generic,79,0,0,0.0443,0.0
camp 3,generic,2316,9,0,0.5895,0.0
camp 3,generic,1760,11,1,1.7156,9.2654
camp 3,generic,146,0,0,0.0867,0.0
camp 3,generic,27863,70,8,7.9822,387.664
camp 3,generic,183,0,0,0.1029,0.0
camp 3,generic,4093,18,0,0.3663,0.0
camp 3,generic,760,11,0,0.6815,0.0
camp 3,generic,9,0,0,0.0028,0.0
camp 3,generic,33953,80,0,1.6302,0.0
camp 3,generic,606,2,0,0.3361,0.0
camp 3,generic,7423,41,0,1.0733,0.0
camp 3,generic,3240,66,0,3.0975,0.0
camp 3,generic,42,1,0,0.0171,0.0
camp 3,generic,75817,315,0,6.8182,0.0
camp 3,generic,109,0,0,0.0153,0.0
camp 3,generic,4,0,0,0.0021,0.0
camp 3,generic,269,0,0,0.016,0.0
camp 3,generic,71,0,0,0.009,0.0
camp 3,generic,14,0,0,0.0075,0.0
camp 3,generic,472,1,0,0.0049,0.0
camp 3,generic,161,0,0,0.0214,0.0
camp 3,generic,41,0,0,0.0221,0.0
camp 3,generic,1117,0,0,0.0148,0.0
camp 3,generic,4970,37,9,2.7392,647.0572
camp 3,generic,4831,32,1,0.5725,89.3274
camp 3,generic,13351,191,0,2.7154,0.0
camp 3,generic,455,5,3,0.1019,512.3726
camp 3,generic,116,0,0,0.0972,0.0
camp 3,generic,37,0,0,0.0225,0.0
camp 3,generic,1789,4,0,0.4676,0.0
camp 3,generic,2270,9,0,0.1136,0.0
camp 3,generic,257,1,0,0.1162,0.0
camp 3,generic,4,0,0,0.0019,0.0
camp 3,generic,2241,3,0,0.091,0.0
camp 3,generic,3113,20,0,0.256,0.0
camp 3,generic,130,0,0,0.0901,0.0
camp 3,generic,36,0,0,0.0191,0.0
camp 3,generic,5194,19,0,0.371,0.0
camp 3,generic,281,0,0,0.1581,0.0
camp 3,generic,5013,8,2,0.9231,71.2855
camp 3,generic,1586,9,0,2.3183,0.0
camp 3,generic,1015,1,0,0.3904,0.0
camp 3,generic,22558,43,6,4.9152,257.7118
camp 3,generic,2,0,0,0.0016,0.0
camp 3,generic,546,0,0,0.3027,0.0
camp 3,generic,7899,16,0,0.5838,0.0
camp 3,generic,554,3,0,0.67,0.0
camp 3,generic,99,1,0,0.03,0.0
camp 3,generic,33445,77,0,1.0973,0.0
camp 3,generic,1382,7,0,0.7592,0.0
camp 3,generic,18102,76,0,1.853,0.0
camp 3,generic,1878,27,0,2.3431,0.0
camp 3,generic,920,8,0,0.3136,0.0
camp 3,generic,68389,224,0,4.1013,0.0
camp 3,generic,4,0,0,0.0032,0.0
camp 3,generic,6,0,0,0.0001,0.0
camp 1,generic,23,0,0,0.0326,0.0
camp 1,generic,13357,38,21,4.2214,902.3133
camp 1,generic,3738,27,17,9.4582,583.2293
camp 1,generic,92441,420,428,71.575,19634.6075
camp 1,generic,290,0,0,0.0171,0.0
