campaign_id,date,day_of_week,platform,objective,daily_budget,bid_strategy,audience_size,geo_regions,age_range_width,interests_count,lookalike_used,retargeting,creative_count,video_creative,creative_age_days,spend,impressions,clicks,ctr,cpc,conversions,cvr,revenue,roas,cpa,cpm,landing_page_score,relevance_score
CAMP_00348,2025-12-22,0,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,182.46,21888,1204,5.5009,0.15,22.38,1.8588,730.89,4.0056,8.15,8.34,9.24,5.51
CAMP_00348,2025-12-23,1,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,229.88,16086,1129,7.02,0.2,13.97,1.2369,333.56,1.451,16.46,14.29,9.23,7.11
CAMP_00348,2025-12-24,2,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,214.83,27454,2055,7.4874,0.1,19.26,0.9368,2011.19,9.362,11.16,7.82,8.56,7.42
CAMP_00348,2025-12-25,3,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,229.78,25811,1281,4.9663,0.18,18.7,1.4585,566.57,2.4657,12.29,8.9,5.62,8.48
CAMP_00348,2025-12-26,4,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,190.53,35719,1189,3.3304,0.16,26.42,2.2205,1311.21,6.8817,7.21,5.33,6.41,6.18
CAMP_00348,2025-12-27,5,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,218.21,17510,1358,7.7593,0.16,5.05,0.3718,208.87,0.9572,43.19,12.46,7.09,4.53
CAMP_00348,2025-12-28,6,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,217.99,18983,951,5.0114,0.23,20.43,2.147,3160.72,14.4993,10.67,11.48,6.63,9.27
CAMP_00348,2025-12-29,0,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,186.47,14656,978,6.6756,0.19,17.22,1.7605,745.66,3.9987,10.83,12.72,7.9,7.15
CAMP_00348,2025-12-30,1,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,192.49,32331,1738,5.3767,0.11,8.05,0.4633,345.25,1.7936,23.9,5.95,8.33,7.25
CAMP_00348,2025-12-31,2,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,178.78,17482,1146,6.5601,0.16,27.07,2.3602,4113.41,23.0079,6.6,10.23,6.32,7.3
CAMP_00348,2026-01-01,3,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,228.24,16393,1299,7.9242,0.18,28.74,2.2123,1105.58,4.8438,7.94,13.92,8.2,7.88
CAMP_00348,2026-01-02,4,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,185.82,16147,762,4.7227,0.24,6.36,0.8338,106.5,0.5731,29.22,11.51,6.06,7.74
CAMP_00348,2026-01-03,5,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,251.42,18090,855,4.731,0.29,16.79,1.962,152.85,0.608,14.97,13.9,6.56,8.08
CAMP_00348,2026-01-04,6,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,262.56,43459,1298,2.9871,0.2,31.42,2.4202,2901.23,11.05,8.36,6.04,9.76,6.79
CAMP_00348,2026-01-05,0,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,226.15,22523,962,4.2714,0.24,17.18,1.7854,4106.52,18.1581,13.17,10.04,8.46,4.35
CAMP_00348,2026-01-06,1,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,214.86,19142,1491,7.792,0.14,12.21,0.8186,116.18,0.5407,17.6,11.22,6.76,6.26
CAMP_00348,2026-01-07,2,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,183.04,14002,464,3.3205,0.39,8.83,1.9001,267.14,1.4595,20.72,13.07,8.32,9.17
CAMP_00348,2026-01-08,3,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,220.57,20805,1344,6.4641,0.16,22.87,1.7007,4491.89,20.3651,9.64,10.6,8.47,7.63
CAMP_00348,2026-01-09,4,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,207.2,24522,2058,8.3945,0.1,36.37,1.7666,2746.51,13.2554,5.7,8.45,9.44,8.69
CAMP_00348,2026-01-10,5,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,270.38,44281,3044,6.8755,0.09,50.29,1.6517,3341.79,12.3597,5.38,6.11,8.77,8.06
CAMP_00348,2026-01-11,6,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,224.94,33757,807,2.3916,0.28,3.64,0.4508,263.41,1.171,61.8,6.66,6.72,6.2
CAMP_00348,2026-01-12,0,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,244.22,41517,2153,5.1871,0.11,9.74,0.4522,1013.1,4.1483,25.08,5.88,8.4,8.98
CAMP_00348,2026-01-13,1,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,184.46,35256,2455,6.9647,0.08,61.11,2.4889,1063.21,5.7638,3.02,5.23,6.41,7.23
CAMP_00348,2026-01-14,2,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,178.04,17268,1058,6.1308,0.17,19.73,1.864,1089.47,6.1192,9.02,10.31,9.6,9.91
CAMP_00348,2026-01-15,3,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,183.74,36607,2067,5.647,0.09,21.15,1.0232,1142.85,6.2198,8.69,5.02,7.02,5.12
CAMP_00348,2026-01-16,4,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,196.41,29777,1534,5.1542,0.13,24.0,1.5637,703.71,3.5829,8.18,6.6,5.64,8.33
CAMP_00348,2026-01-17,5,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,266.71,24540,1139,4.6438,0.23,18.53,1.6258,379.21,1.4218,14.39,10.87,7.77,7.54
CAMP_00348,2026-01-18,6,google,traffic,250,target_cost,1900569,2,10,13,0,1,7,1,11,204.5,17023,1082,6.3578,0.19,19.95,1.8436,3986.03,19.4921,10.25,12.01,9.49,9.18
CAMP_00349,2025-12-20,5,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,79.09,9148,119,1.3058,0.66,1.07,0.8975,95.58,1.2085,73.77,8.65,5.47,9.0
CAMP_00349,2025-12-21,6,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,91.31,12581,134,1.0652,0.68,0.63,0.4688,58.15,0.6368,145.34,7.26,7.32,8.92
CAMP_00349,2025-12-22,0,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,85.32,18350,199,1.089,0.43,1.3,0.6528,91.85,1.0765,65.4,4.65,7.65,7.36
CAMP_00349,2025-12-23,1,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,89.75,18387,268,1.4629,0.33,1.96,0.7269,78.8,0.8779,45.9,4.88,7.29,6.87
CAMP_00349,2025-12-24,2,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,71.88,11749,201,1.711,0.36,0.49,0.2426,87.16,1.2125,147.41,6.12,6.98,5.44
CAMP_00349,2025-12-25,3,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,84.09,19329,321,1.6639,0.26,3.6,1.1198,436.9,5.1954,23.35,4.35,5.02,7.2
CAMP_00349,2025-12-26,4,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,80.24,8199,48,0.5865,1.67,0.12,0.2534,7.37,0.0919,658.46,9.79,5.72,7.85
CAMP_00349,2025-12-27,5,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,106.85,18151,334,1.8444,0.32,3.84,1.1457,739.63,6.9223,27.86,5.89,8.26,8.6
CAMP_00349,2025-12-28,6,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,86.03,18119,91,0.5039,0.94,0.67,0.7295,55.75,0.648,129.17,4.75,9.27,4.77
CAMP_00349,2025-12-29,0,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,77.06,7492,141,1.8908,0.54,0.94,0.6653,53.48,0.694,81.76,10.28,8.58,6.63
CAMP_00349,2025-12-30,1,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,98.49,10809,205,1.899,0.48,1.55,0.7538,71.87,0.7297,63.64,9.11,5.31,7.99
CAMP_00349,2025-12-31,2,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,90.4,8545,89,1.0425,1.01,1.07,1.2062,11.72,0.1296,84.13,10.58,7.71,7.66
CAMP_00349,2026-01-01,3,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,94.97,23087,345,1.4953,0.28,1.02,0.2944,72.68,0.7653,93.45,4.11,5.1,8.97
CAMP_00349,2026-01-02,4,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,81.76,7749,58,0.7605,1.39,0.38,0.649,74.82,0.9151,213.74,10.55,6.98,6.58
CAMP_00349,2026-01-03,5,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,88.03,14175,157,1.1109,0.56,1.72,1.0926,30.17,0.3428,51.16,6.21,6.95,4.12
CAMP_00349,2026-01-04,6,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,79.3,11507,203,1.7681,0.39,1.83,0.9002,144.91,1.8272,43.3,6.89,9.99,5.56
CAMP_00349,2026-01-05,0,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,87.48,19519,306,1.5703,0.29,1.69,0.5523,390.24,4.4609,51.67,4.48,9.39,9.51
CAMP_00349,2026-01-06,1,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,94.43,17254,159,0.9234,0.59,1.19,0.7453,49.96,0.5291,79.52,5.47,8.15,9.29
CAMP_00349,2026-01-07,2,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,98.21,21007,140,0.6695,0.7,0.75,0.5333,25.31,0.2577,130.95,4.68,9.04,4.4
CAMP_00349,2026-01-08,3,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,74.99,15320,90,0.5912,0.83,1.05,1.1626,86.62,1.1552,71.21,4.89,7.82,9.15
CAMP_00349,2026-01-09,4,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,90.29,8628,83,0.9646,1.08,0.27,0.3226,49.92,0.5529,336.32,10.46,9.85,6.91
CAMP_00349,2026-01-10,5,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,89.14,10436,116,1.1181,0.76,0.43,0.3665,5.09,0.057,208.44,8.54,8.25,4.02
CAMP_00349,2026-01-11,6,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,101.58,13559,244,1.8022,0.42,1.52,0.6228,133.4,1.3132,66.75,7.49,9.16,7.74
CAMP_00349,2026-01-12,0,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,87.56,11268,162,1.4387,0.54,0.4,0.2495,63.34,0.7234,216.46,7.77,5.4,7.66
CAMP_00349,2026-01-13,1,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,98.12,10694,89,0.8358,1.1,0.54,0.5998,49.56,0.505,183.02,9.18,8.16,4.9
CAMP_00349,2026-01-14,2,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,85.91,10236,155,1.518,0.55,0.55,0.353,174.99,2.0368,156.63,8.39,6.53,5.85
CAMP_00349,2026-01-15,3,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,85.56,22979,433,1.888,0.2,1.43,0.3302,56.29,0.6579,59.73,3.72,9.97,4.99
CAMP_00349,2026-01-16,4,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,85.81,8148,55,0.681,1.55,0.28,0.504,37.87,0.4413,306.82,10.53,5.28,6.91
CAMP_00349,2026-01-17,5,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,101.91,16566,286,1.7301,0.36,0.97,0.3389,215.99,2.1193,104.91,6.15,5.33,5.08
CAMP_00349,2026-01-18,6,tiktok,traffic,100,lowest_cost,1957899,8,20,2,0,0,6,1,23,105.93,17359,122,0.7031,0.87,0.24,0.2006,19.23,0.1815,432.72,6.1,5.33,5.66
CAMP_00350,2025-12-20,5,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,91.09,6435,351,5.4657,0.26,20.01,5.6881,1060.49,11.6427,4.55,14.15,9.05,8.62
CAMP_00350,2025-12-21,6,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,107.98,11538,330,2.862,0.33,8.12,2.4585,334.4,3.0968,13.3,9.36,6.29,8.52
CAMP_00350,2025-12-22,0,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,77.21,14642,426,2.9106,0.18,31.22,7.3252,511.22,6.6215,2.47,5.27,5.25,4.57
CAMP_00350,2025-12-23,1,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,80.51,8458,151,1.7953,0.53,4.52,2.9754,301.03,3.7391,17.82,9.52,5.88,7.75
CAMP_00350,2025-12-24,2,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,86.11,13204,448,3.3984,0.19,20.59,4.5883,1025.29,11.9073,4.18,6.52,8.19,4.74
CAMP_00350,2025-12-25,3,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,89.45,6503,241,3.7139,0.37,6.19,2.5618,287.42,3.213,14.46,13.75,7.32,4.49
CAMP_00350,2025-12-26,4,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,86.41,7993,455,5.6925,0.19,9.34,2.0523,2207.15,25.5416,9.25,10.81,7.46,4.99
CAMP_00350,2025-12-27,5,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,85.15,11280,427,3.7916,0.2,18.77,4.388,1327.11,15.586,4.54,7.55,7.36,9.88
CAMP_00350,2025-12-28,6,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,92.17,16743,590,3.5275,0.16,42.9,7.264,1505.82,16.3366,2.15,5.51,5.07,5.62
CAMP_00350,2025-12-29,0,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,89.5,7022,200,2.8534,0.45,9.71,4.8443,679.09,7.5873,9.22,12.74,7.1,7.85
CAMP_00350,2025-12-30,1,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,78.6,9861,582,5.911,0.13,27.73,4.7573,4255.61,54.1438,2.83,7.97,8.81,4.55
CAMP_00350,2025-12-31,2,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,88.93,7762,475,6.1268,0.19,13.62,2.8631,201.79,2.2691,6.53,11.46,6.69,8.98
CAMP_00350,2026-01-01,3,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,92.97,13162,349,2.6574,0.27,14.79,4.2286,754.17,8.112,6.29,7.06,8.94,6.09
CAMP_00350,2026-01-02,4,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,87.26,11266,724,6.4292,0.12,11.7,1.6155,463.91,5.3164,7.46,7.74,6.37,6.97
CAMP_00350,2026-01-03,5,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,101.49,15219,515,3.3863,0.2,4.98,0.9654,265.06,2.6117,20.4,6.67,8.51,8.52
CAMP_00350,2026-01-04,6,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,83.87,9854,643,6.5249,0.13,14.12,2.1958,539.49,6.4324,5.94,8.51,5.1,4.25
CAMP_00350,2026-01-05,0,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,87.56,12403,308,2.4907,0.28,10.22,3.3085,514.78,5.8789,8.57,7.06,5.48,5.17
CAMP_00350,2026-01-06,1,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,95.62,11275,347,3.0804,0.28,24.26,6.9859,1022.19,10.6897,3.94,8.48,9.59,4.69
CAMP_00350,2026-01-07,2,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,90.14,6622,176,2.671,0.51,12.52,7.0756,1099.49,12.1979,7.2,13.61,5.61,4.14
CAMP_00350,2026-01-08,3,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,92.49,8011,330,4.1258,0.28,3.58,1.082,160.59,1.7363,25.86,11.54,5.79,7.46
CAMP_00350,2026-01-09,4,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,86.6,7523,361,4.8032,0.24,26.85,7.4309,943.27,10.8926,3.22,11.51,9.59,6.13
CAMP_00350,2026-01-10,5,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,82.55,8220,224,2.726,0.37,12.05,5.3754,1963.72,23.7876,6.85,10.04,8.31,5.49
CAMP_00350,2026-01-11,6,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,86.17,7040,385,5.4723,0.22,24.33,6.3135,2583.18,29.9769,3.54,12.24,5.2,5.88
CAMP_00350,2026-01-12,0,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,70.59,6994,369,5.2818,0.19,26.56,7.1878,650.67,9.2175,2.66,10.09,7.96,9.84
CAMP_00350,2026-01-13,1,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,73.04,5254,163,3.1193,0.45,2.81,1.7146,86.68,1.1868,25.99,13.9,9.07,4.8
CAMP_00350,2026-01-14,2,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,75.77,13487,414,3.0726,0.18,26.84,6.4762,4254.43,56.1502,2.82,5.62,6.83,9.98
CAMP_00350,2026-01-15,3,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,86.43,10136,224,2.214,0.39,2.81,1.2543,28.72,0.3324,30.7,8.53,9.07,8.59
CAMP_00350,2026-01-16,4,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,96.32,11678,352,3.0184,0.27,8.24,2.3368,73.56,0.7637,11.69,8.25,5.5,6.02
CAMP_00350,2026-01-17,5,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,91.01,6697,342,5.1209,0.27,14.43,4.2075,272.57,2.9951,6.31,13.59,9.77,5.65
CAMP_00350,2026-01-18,6,google,conversions,100,lowest_cost,304230,6,40,9,0,0,4,0,28,107.15,13858,741,5.3507,0.14,19.53,2.634,2799.73,26.1281,5.49,7.73,8.67,8.09
CAMP_00351,2025-12-20,5,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,88.16,10566,62,0.595,1.4,0.73,1.1686,20.57,0.2333,119.99,8.34,5.55,5.89
CAMP_00351,2025-12-21,6,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,107.06,11859,133,1.1226,0.8,1.21,0.9124,176.06,1.6445,88.14,9.03,5.82,6.26
CAMP_00351,2025-12-22,0,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,70.22,7056,58,0.833,1.19,0.29,0.4993,7.43,0.1058,239.25,9.95,7.41,4.21
CAMP_00351,2025-12-23,1,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,89.45,12852,68,0.5335,1.3,0.11,0.1582,2.84,0.0318,824.4,6.96,6.69,8.89
CAMP_00351,2025-12-24,2,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,94.39,5749,23,0.4166,3.94,0.05,0.211,2.39,0.0253,943.86,16.42,6.32,5.17
CAMP_00351,2025-12-25,3,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,72.86,4636,33,0.7137,2.2,0.07,0.2045,0.64,0.0088,728.57,15.71,6.04,6.27
CAMP_00351,2025-12-26,4,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,77.79,9975,105,1.0616,0.73,1.05,0.9951,146.6,1.8846,73.82,7.8,5.77,8.18
CAMP_00351,2025-12-27,5,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,95.64,7142,26,0.3675,3.64,0.31,1.1923,18.51,0.1935,305.62,13.39,7.74,5.21
CAMP_00351,2025-12-28,6,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,100.21,8254,86,1.0425,1.16,0.94,1.0892,97.75,0.9754,106.92,12.14,8.03,7.7
CAMP_00351,2025-12-29,0,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,81.37,4634,16,0.3663,4.79,0.2,1.1772,8.87,0.109,407.24,17.56,6.75,8.83
CAMP_00351,2025-12-30,1,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,93.24,5926,38,0.6448,2.44,0.47,1.2186,12.99,0.1394,200.23,15.73,9.38,5.43
CAMP_00351,2025-12-31,2,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,87.49,5529,38,0.695,2.28,0.29,0.7624,178.36,2.0387,298.6,15.82,7.04,8.07
CAMP_00351,2026-01-01,3,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,84.89,5740,58,1.0236,1.44,0.61,1.0366,19.17,0.2258,139.37,14.79,8.17,9.05
CAMP_00351,2026-01-02,4,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,83.27,8126,61,0.7587,1.35,0.7,1.1282,27.72,0.3329,119.71,10.25,5.08,8.31
CAMP_00351,2026-01-03,5,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,108.8,7052,37,0.5287,2.92,0.23,0.6245,21.46,0.1972,467.2,15.43,7.97,7.02
CAMP_00351,2026-01-04,6,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,97.74,15587,66,0.4266,1.47,0.49,0.7328,16.22,0.166,200.6,6.27,5.54,4.47
CAMP_00351,2026-01-05,0,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,90.54,8586,38,0.4462,2.36,0.11,0.2879,1.9,0.021,820.8,10.54,6.63,9.3
CAMP_00351,2026-01-06,1,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,90.29,13969,50,0.3612,1.79,0.11,0.2117,10.38,0.115,845.33,6.46,6.92,9.24
CAMP_00351,2026-01-07,2,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,78.37,4574,50,1.0963,1.56,0.45,0.8941,11.44,0.1459,174.78,17.13,9.41,6.52
CAMP_00351,2026-01-08,3,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,89.93,9120,61,0.67,1.47,0.2,0.3205,1.83,0.0203,459.16,9.86,5.37,5.83
CAMP_00351,2026-01-09,4,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,84.63,6809,21,0.3221,3.86,0.18,0.8005,4.19,0.0495,481.9,12.43,6.7,8.37
CAMP_00351,2026-01-10,5,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,104.77,6214,60,0.968,1.74,0.17,0.2816,64.29,0.6136,618.51,16.86,6.49,4.24
CAMP_00351,2026-01-11,6,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,90.82,14259,73,0.5185,1.23,0.57,0.7721,25.41,0.2798,159.11,6.37,5.7,4.2
CAMP_00351,2026-01-12,0,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,72.71,4281,23,0.5378,3.16,0.2,0.8542,12.18,0.1675,369.65,16.98,8.88,9.11
CAMP_00351,2026-01-13,1,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,88.67,11748,84,0.7158,1.05,0.14,0.172,12.84,0.1448,613.18,7.55,5.78,8.48
CAMP_00351,2026-01-14,2,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,78.29,6954,70,1.0145,1.11,0.74,1.0514,496.87,6.3465,105.56,11.26,9.85,4.63
CAMP_00351,2026-01-15,3,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,78.78,5833,51,0.8828,1.53,0.34,0.6525,2.15,0.0273,234.47,13.51,8.76,9.64
CAMP_00351,2026-01-16,4,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,70.93,8205,83,1.0223,0.85,0.8,0.9492,21.14,0.298,89.08,8.64,6.11,8.97
CAMP_00351,2026-01-17,5,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,85.07,6625,21,0.3239,3.96,0.06,0.3009,2.66,0.0313,850.7,12.84,8.06,4.26
CAMP_00351,2026-01-18,6,snapchat,traffic,100,bid_cap,3952469,2,20,7,0,0,7,1,54,109.32,12650,101,0.7987,1.08,0.72,0.717,34.02,0.3112,150.91,8.64,5.85,6.16
CAMP_00352,2025-12-20,5,google,conversions,250,cost_cap,366453,9,10,8,1,0,9,1,52,196.21,30138,1206,4.0048,0.16,24.98,2.0692,726.39,3.7021,7.86,6.51,5.85,8.08
CAMP_00352,2025-12-21,6,google,conversions,250,cost_cap,366453,9,10,8,1,0,9,1,52,258.38,28754,2359,8.2057,0.11,111.29,4.7168,2175.49,8.4197,2.32,8.99,8.03,4.27
CAMP_00352,2025-12-22,0,google,conversions,250,cost_cap,366453,9,10,8,1,0,9,1,52,197.67,20951,624,2.9819,0.32,14.62,2.3407,383.86,1.9419,13.52,9.43,6.41,4.76
CAMP_00352,2025-12-23,1,google,conversions,250,cost_cap,366453,9,10,8,1,0,9,1,52,186.39,23559,806,3.4224,0.23,35.49,4.4011,1303.9,6.9956,5.25,7.91,6.78,4.63
CAMP_00352,2025-12-24,2,google,conversions,250,cost_cap,366453,9,10,8,1,0,9,1,52,208.79,16447,970,5.8995,0.22,42.53,4.3828,1580.24,7.5685,4.91,12.69,9.22,5.86
CAMP_00352,2025-12-25,3,google,conversions,250,cost_cap,366453,9,10,8,1,0,9,1,52,196.23,34557,811,2.3481,0.24,35.03,4.3173,1526.57,7.7793,5.6,5.68,8.76,4.1
CAMP_00352,2025-12-26,4,google,conversions,250,cost_cap,366453,9,10,8,1,0,9,1,52,227.93,21069,1171,5.5601,0.19,65.97,5.6317,6356.64,27.8888,3.45,10.82,6.46,8.91
CAMP_00352,2025-12-27,5,google,conversions,250,cost_cap,366453,9,10,8,1,0,9,1,52,205.4,26390,575,2.1793,0.36,46.19,8.0314,1102.71,5.3687,4.45,7.78,8.21,9.02
CAMP_00352,2025-12-28,6,google,conversions,250,cost_cap,366453,9,10,8,1,0,9,1,52,192.64,28217,1027,3.6408,0.19,65.27,6.3538,16043.65,83.2824,2.95,6.83,7.41,4.03
CAMP_00352,2025-12-29,0,google,conversions,250,cost_cap,366453,9,10,8,1,0,9,1,52,185.85,23410,771,3.2951,0.24,66.55,8.6275,1299.15,6.9904,2.79,7.94,5.5,5.92
CAMP_00352,2025-12-30,1,google,conversions,250,cost_cap,366453,9,10,8,1,0,9,1,52,211.69,17605,829,4.7104,0.26,65.64,7.9156,3931.01,18.5696,3.22,12.02,7.03,9.66
CAMP_00352,2025-12-31,2,google,conversions,250,cost_cap,366453,9,10,8,1,0,9,1,52,178.27,15405,805,5.2258,0.22,35.99,4.4699,4247.91,23.8284,4.95,11.57,8.03,9.03
CAMP_00352,2026-01-01,3,google,conversions,250,cost_cap,366453,9,10,8,1,0,9,1,52,178.71,16327,1264,7.7437,0.14,64.92,5.1348,2299.54,12.8676,2.75,10.95,9.02,7.46
CAMP_00352,2026-01-02,4,google,conversions,250,cost_cap,366453,9,10,8,1,0,9,1,52,188.03,28339,1036,3.6575,0.18,73.25,7.0672,8332.38,44.3139,2.57,6.64,6.84,4.06
