date,platform,account_id,geo,currency,fx_to_usd,campaign_id,adset_id,ad_id,creative_id,audience_id,vertical,objective,funnel_stage,device,placement,bid_strategy,daily_budget,spend,spend_usd,impressions,clicks,ctr,cpm,cpc,conversions_total,leads,purchases,add_to_cart,initiate_checkout,revenue,revenue_usd,roas,video_views,video_2s_views,video_6s_views,engagements,installs,emq_score,pixel_health_score,signal_strength_score,creative_fatigue_score,budget_pacing_ratio,learning_phase,roas_alert,emq_degraded_flag,anomaly_flag,auto_resolve_applied,conv_1d_click,conv_7d_click,conv_1d_view,label_next_7d_roas,label_next_7d_conversions,predicted_ctr,predicted_cvr,predicted_roas,search_impr_share,quality_score,avg_position_est
2025-12-06,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,34.15,33.47,108.77,11080,102,0.00918,3.21,0.33,2,0,0,0,0,0.0,0.0,0.0,4708,2769,1459,21,7,81.6,90.1,81,30,0.98,Stable,0,0,0,0,0,1,0,2.77,2,0.00878,0.0063,0.095,,,
2025-12-07,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,25.01,27.18,88.33,8506,73,0.00833,3.21,0.37,0,0,0,0,0,0.0,0.0,0.0,3984,2325,1236,19,8,74.6,90.1,71,32,1.087,Stable,0,0,0,0,0,0,0,2.359,0,0.00601,0.00942,0.406,,,
2025-12-08,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,33.6,32.62,106.0,10549,87,0.00774,3.15,0.37,2,0,0,0,0,0.0,0.0,0.0,1615,892,579,26,5,66.9,90.1,73,29,0.971,Stable,0,0,0,0,1,1,0,2.456,2,0.00836,0.00702,0.0,,,
2025-12-09,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,24.81,25.25,82.07,9090,95,0.01083,3.03,0.27,2,0,0,0,0,0.0,0.0,0.0,4542,2565,1082,45,13,61.7,90.1,78,33,1.018,Stable,0,1,1,0,0,1,0,2.431,1,0.01173,0.00469,0.0,,,
2025-12-10,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,29.92,28.7,93.27,8836,60,0.00747,3.02,0.48,2,0,0,0,0,0.0,0.0,0.0,2852,1384,810,24,4,73.0,90.1,77,34,0.959,Stable,0,0,0,0,0,1,0,2.283,1,0.00658,0.00695,0.0,,,
2025-12-11,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,28.69,29.89,97.14,9515,61,0.00737,3.03,0.49,0,0,0,0,0,0.0,0.0,0.0,4298,2591,1218,22,5,66.5,90.1,73,31,1.042,Stable,0,0,0,0,0,0,0,2.071,0,0.00589,0.00922,0.0,,,
2025-12-12,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,25.28,24.24,78.79,7873,71,0.01015,3.19,0.34,0,0,0,0,0,0.0,0.0,0.0,3086,1638,890,12,6,72.1,90.1,68,46,0.959,Stable,0,0,0,0,0,0,0,2.001,0,0.00816,0.00318,0.0,,,
2025-12-13,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,32.75,36.68,119.21,11914,92,0.00852,3.12,0.4,1,0,0,0,0,0.0,0.0,0.0,3151,1765,902,34,8,68.4,90.1,80,32,1.12,Stable,0,0,0,0,0,0,0,2.304,1,0.00961,0.0094,0.0,,,
2025-12-14,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,24.86,27.88,90.6,8531,54,0.00717,3.06,0.52,1,0,0,0,0,0.0,0.0,0.0,1584,1112,614,6,8,65.9,90.1,63,21,1.122,Stable,0,1,0,0,0,0,0,3.03,0,0.00755,0.00914,0.198,,,
2025-12-15,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,30.91,27.96,90.86,9222,71,0.00809,3.25,0.39,0,0,0,0,0,0.0,0.0,0.0,1999,1156,614,16,2,59.9,90.1,73,29,0.904,Stable,0,0,0,0,0,0,0,2.347,0,0.00628,0.00795,0.0,,,
2025-12-16,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,24.49,25.1,81.58,7396,59,0.00725,3.26,0.43,0,0,0,0,0,0.0,0.0,0.0,2303,1249,657,4,4,79.4,90.1,72,34,1.025,Stable,0,0,0,0,0,0,0,3.151,0,0.00689,0.00963,0.447,,,
2025-12-17,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,32.9,31.46,102.23,9784,77,0.00804,3.23,0.41,0,0,0,0,0,0.0,0.0,0.0,3978,2189,1058,16,10,68.2,90.1,68,29,0.956,Stable,0,1,0,1,0,0,0,1.924,0,0.0079,0.00775,0.0,,,
2025-12-18,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,29.41,30.38,98.73,9393,74,0.008,3.21,0.41,0,0,0,0,0,0.0,0.0,0.0,2879,1905,948,28,5,77.3,90.1,77,34,1.033,Stable,1,0,0,0,0,0,0,1.964,0,0.0103,0.00821,0.0,,,
2025-12-19,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,29.09,34.88,113.36,10268,109,0.00969,3.2,0.32,0,0,0,0,0,0.0,0.0,0.0,4472,2888,1264,68,5,72.3,90.1,71,33,1.199,Stable,1,0,0,1,0,0,0,2.168,0,0.01,0.00512,0.208,,,
2025-12-20,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,28.3,35.25,114.56,11365,111,0.009,3.02,0.32,0,0,0,0,0,0.0,0.0,0.0,5732,3028,1801,48,8,65.1,90.1,79,38,1.246,Stable,0,0,0,0,0,0,0,1.782,0,0.00821,0.00456,0.334,,,
2025-12-21,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,29.12,32.01,104.04,9532,79,0.00839,3.16,0.41,1,0,0,0,0,0.0,0.0,0.0,1768,1021,560,41,14,68.5,90.1,83,38,1.099,Stable,1,1,0,0,0,0,0,2.658,0,0.01006,0.0048,0.0,,,
2025-12-22,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,33.88,34.78,113.03,10983,94,0.00784,3.05,0.37,1,0,0,0,0,0.0,0.0,0.0,4617,2840,1474,25,9,75.2,90.1,68,37,1.027,Stable,1,0,0,0,0,0,0,2.409,0,0.00692,0.0079,0.0,,,
2025-12-23,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,31.7,34.64,112.56,10836,87,0.00912,3.19,0.4,0,0,0,0,0,0.0,0.0,0.0,3040,1733,1056,25,4,63.9,90.1,72,33,1.092,Stable,0,0,0,0,0,0,0,1.998,0,0.011,0.00979,0.0,,,
2025-12-24,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,33.77,34.76,112.96,11925,129,0.01093,3.13,0.27,0,0,0,0,0,0.0,0.0,0.0,2086,1305,612,53,18,74.6,90.1,84,34,1.029,Stable,0,0,0,0,0,0,0,1.692,0,0.01027,0.01088,0.0,,,
2025-12-25,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,29.19,27.2,88.4,8891,71,0.009,3.1,0.38,1,0,0,0,0,0.0,0.0,0.0,4373,2366,1405,30,3,72.5,90.1,77,41,0.932,Stable,0,0,0,0,0,0,0,2.924,1,0.00769,0.00911,0.0,,,
2025-12-26,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,29.16,31.62,102.77,10502,84,0.00883,3.16,0.38,0,0,0,0,0,0.0,0.0,0.0,5634,3154,1809,20,5,64.7,90.1,72,43,1.085,Stable,0,1,0,0,0,0,0,2.241,0,0.00913,0.00444,0.335,,,
2025-12-27,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,26.03,25.98,84.43,8386,64,0.00824,3.13,0.41,1,0,0,0,0,0.0,0.0,0.0,2244,1198,505,14,11,73.1,90.1,72,50,0.998,Stable,1,0,0,0,0,0,0,2.341,0,0.00672,0.00978,0.0,,,
2025-12-28,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,28.09,32.15,104.5,9725,77,0.0084,3.13,0.42,1,0,0,0,0,0.0,0.0,0.0,2880,1755,826,30,4,60.7,90.1,77,36,1.145,Stable,0,0,0,0,0,0,0,2.23,1,0.00751,0.00493,0.293,,,
2025-12-29,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,34.3,33.73,109.61,9940,94,0.00903,3.14,0.36,1,0,0,0,0,0.0,0.0,0.0,2795,1609,506,28,6,77.7,90.1,71,45,0.983,Stable,0,0,0,0,0,0,0,2.169,0,0.01031,0.01331,0.149,,,
2025-12-30,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_1FN80ZIO,CR_2SEH60KV,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,31.23,30.43,98.9,9068,66,0.0077,3.23,0.46,1,0,0,0,0,0.0,0.0,0.0,2800,1436,756,8,6,68.3,90.1,83,46,0.974,Stable,0,0,0,0,0,0,0,2.547,0,0.0089,0.00479,0.135,,,
2025-11-01,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,25.93,27.61,89.73,8761,118,0.01247,3.08,0.23,0,0,0,0,0,0.0,0.0,0.0,0,0,0,44,7,68.7,90.1,64,0,1.065,Learning,0,0,0,0,0,0,0,2.919,0,0.01307,0.00741,0.071,,,
2025-11-02,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,30.84,32.67,106.19,11317,110,0.01076,3.0,0.3,0,0,0,0,0,0.0,0.0,0.0,0,0,0,37,15,67.3,90.1,76,0,1.06,Learning,0,0,0,0,0,0,0,3.914,0,0.00775,0.00827,0.424,,,
2025-11-03,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,30.47,27.14,88.22,8759,68,0.00883,3.05,0.4,1,0,0,0,0,0.0,0.0,0.0,0,0,0,39,11,79.5,90.1,69,0,0.891,Learning,1,0,0,0,0,0,0,2.177,0,0.01054,0.01119,0.226,,,
2025-11-04,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,26.22,24.69,80.25,7761,86,0.01054,3.19,0.29,2,0,0,0,0,0.0,0.0,0.0,0,0,0,32,12,74.4,90.1,71,0,0.942,Learning,0,0,0,0,0,1,0,2.056,2,0.01161,0.01285,0.107,,,
2025-11-05,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,29.23,25.15,81.73,7876,82,0.01063,3.16,0.31,1,0,0,0,0,0.0,0.0,0.0,0,0,0,20,10,70.4,90.1,65,6,0.86,Learning,0,0,0,0,0,0,0,2.959,1,0.01075,0.01037,0.149,,,
2025-11-06,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,26.61,23.21,75.43,7717,50,0.00729,3.04,0.46,0,0,0,0,0,0.0,0.0,0.0,0,0,0,25,5,67.0,90.1,81,8,0.872,Learning,0,1,0,0,0,0,0,3.087,0,0.00417,0.00884,0.083,,,
2025-11-07,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,32.41,33.97,110.39,10725,95,0.00964,3.02,0.36,1,0,0,0,0,0.0,0.0,0.0,0,0,0,21,14,76.3,90.1,76,5,1.048,Learning,0,0,0,0,0,0,0,3.699,0,0.0102,0.00201,0.166,,,
2025-11-08,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,26.45,27.3,88.71,8213,84,0.0109,3.17,0.32,1,0,0,0,0,0.0,0.0,0.0,0,0,0,14,3,80.7,90.1,72,12,1.032,Stable,0,0,0,0,0,0,0,3.815,1,0.00974,0.01164,0.0,,,
2025-11-09,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,24.63,23.78,77.29,7866,70,0.00924,3.17,0.34,1,0,0,0,0,0.0,0.0,0.0,0,0,0,29,12,64.2,90.1,66,3,0.966,Stable,1,0,0,0,0,0,0,2.806,1,0.01136,0.00915,0.0,,,
2025-11-10,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,29.45,26.33,85.58,8263,83,0.01014,3.21,0.32,1,0,0,0,0,0.0,0.0,0.0,0,0,0,26,11,80.5,90.1,73,7,0.894,Stable,0,0,0,0,0,0,0,3.028,1,0.01058,0.0143,0.11,,,
2025-11-11,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,29.01,27.65,89.85,9394,62,0.00747,3.09,0.45,1,0,0,0,0,0.0,0.0,0.0,0,0,0,30,1,71.8,90.1,84,8,0.953,Stable,0,0,0,0,0,0,0,2.387,1,0.00598,0.01082,0.0,,,
2025-11-12,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,25.89,22.91,74.46,7637,65,0.00924,3.1,0.35,0,0,0,0,0,0.0,0.0,0.0,0,0,0,7,10,75.9,90.1,82,5,0.885,Stable,0,0,0,0,0,0,0,3.262,0,0.0085,0.01008,0.217,,,
2025-11-13,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,32.03,33.22,107.96,11580,105,0.00837,2.98,0.32,1,0,0,0,0,0.0,0.0,0.0,0,0,0,25,14,79.2,90.1,87,16,1.037,Stable,0,0,0,0,0,0,0,2.876,1,0.00724,0.00919,0.11,,,
2025-11-14,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,33.86,34.34,111.6,10333,84,0.00904,3.09,0.41,0,0,0,0,0,0.0,0.0,0.0,0,0,0,11,10,83.6,90.1,86,12,1.014,Stable,0,0,0,0,0,0,0,3.008,0,0.00892,0.00205,0.096,,,
2025-11-15,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,28.73,30.55,99.3,9903,74,0.00794,3.02,0.41,0,0,0,0,0,0.0,0.0,0.0,0,0,0,15,3,83.6,90.1,84,18,1.064,Stable,0,0,0,0,0,0,0,3.145,0,0.01026,0.00742,0.252,,,
2025-11-16,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,27.86,31.46,102.23,10885,98,0.0083,3.15,0.32,1,0,0,0,0,0.0,0.0,0.0,0,0,0,33,13,67.2,90.1,77,13,1.129,Stable,1,1,0,0,0,0,0,1.526,1,0.00787,0.0106,0.0,,,
2025-11-17,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,25.1,24.09,78.28,7133,77,0.01034,3.14,0.31,0,0,0,0,0,0.0,0.0,0.0,0,0,0,29,7,79.3,90.1,87,18,0.96,Stable,0,0,0,0,0,0,0,3.284,0,0.01176,0.00672,0.404,,,
2025-11-18,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,25.63,25.65,83.36,8211,69,0.00948,3.2,0.37,0,0,0,0,0,0.0,0.0,0.0,0,0,0,3,4,68.0,90.1,72,14,1.001,Stable,1,0,0,0,0,0,0,3.096,0,0.00958,0.00795,0.073,,,
2025-11-19,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,28.27,26.53,86.23,7872,82,0.01146,3.2,0.32,1,0,0,0,0,0.0,0.0,0.0,0,0,0,26,7,80.3,90.1,82,17,0.938,Stable,0,0,0,0,0,0,0,3.213,1,0.01041,0.00835,0.505,,,
2025-11-20,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,30.34,28.53,92.72,9946,96,0.0107,3.04,0.3,0,0,0,0,0,0.0,0.0,0.0,0,0,0,34,3,80.2,90.1,78,22,0.94,Stable,0,0,0,0,0,0,0,2.651,0,0.01059,0.00724,0.0,,,
2025-11-21,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,25.23,22.94,74.55,8028,58,0.00794,3.01,0.4,0,0,0,0,0,0.0,0.0,0.0,0,0,0,19,5,65.4,90.1,74,23,0.909,Stable,1,0,0,0,0,0,0,2.333,0,0.0092,0.00462,0.043,,,
2025-11-22,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,29.24,32.87,106.83,11192,86,0.00826,3.14,0.38,2,0,0,0,0,0.0,0.0,0.0,0,0,0,25,2,62.6,90.1,72,21,1.124,Stable,1,0,0,0,1,1,0,2.062,2,0.0073,0.00745,0.07,,,
2025-11-23,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,26.33,27.88,90.62,8780,100,0.01015,3.0,0.28,3,0,1,1,1,86.5,281.14,3.102,0,0,0,25,8,74.1,90.1,78,19,1.059,Stable,0,0,0,0,1,2,0,2.829,3,0.00971,0.01442,3.547,,,
2025-11-24,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,31.74,34.5,112.14,11711,92,0.00846,3.06,0.38,0,0,0,0,0,0.0,0.0,0.0,0,0,0,42,5,73.1,90.1,78,23,1.087,Stable,0,0,0,0,0,0,0,2.664,0,0.00849,0.00487,0.247,,,
2025-11-25,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,29.2,27.68,89.95,9456,100,0.01082,3.17,0.28,0,0,0,0,0,0.0,0.0,0.0,0,0,0,37,16,74.7,90.1,74,24,0.948,Stable,0,0,0,0,0,0,0,1.872,0,0.01171,0.00695,0.171,,,
2025-11-26,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,33.4,30.63,99.54,9869,106,0.01039,3.08,0.29,0,0,0,0,0,0.0,0.0,0.0,0,0,0,52,13,90.5,90.1,83,22,0.917,Stable,0,0,0,0,0,0,0,3.51,0,0.00928,0.00958,0.284,,,
2025-11-27,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,25.48,24.12,78.4,8281,89,0.01107,3.12,0.27,0,0,0,0,0,0.0,0.0,0.0,0,0,0,33,5,64.9,90.1,66,18,0.947,Stable,0,0,0,0,0,0,0,2.122,0,0.01154,0.00593,0.0,,,
2025-11-28,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,27.78,32.56,105.81,10172,113,0.01006,3.12,0.29,0,0,0,0,0,0.0,0.0,0.0,0,0,0,38,8,76.1,90.1,76,30,1.172,Stable,0,0,0,0,0,0,0,3.286,0,0.01067,0.01062,0.15,,,
2025-11-29,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,27.46,29.03,94.34,9228,76,0.0088,3.21,0.38,1,0,0,0,0,0.0,0.0,0.0,0,0,0,23,9,64.9,90.1,70,35,1.057,Stable,1,0,0,0,0,0,0,2.098,0,0.0093,0.01319,0.0,,,
2025-11-30,Snapchat,sc_5699252753,Kuwait,KWD,3.25,C_7IUDKO1K,AS_QED4NUA2,AD_XXY5XION,CR_LQSAJ08X,AU_ZR0ST0DT,E-commerce,App Installs,MOF,Tablet,Spotlight,Bid Cap,29.75,33.69,109.51,11096,104,0.00962,3.19,0.32,1,0,0,0,0,0.0,0.0,0.0,0,0,0,25,5,71.5,90.1,65,32,1.133,Stable,0,0,0,0,0,0,0,1.613,1,0.00942,0.01063,0.0,,,
